Year,Month,State,Location,Food,Ingredient,Species,Genus,Serotype/Genotype,Status,Illnesses,Hospitalizations,Fatalities
2013,November,Washington,Restaurant,,,Norovirus unknown,Norovirus,,Suspected,3,0,0
2013,February,Washington,Restaurant,,,Norovirus unknown,Norovirus,,Suspected,2,0,0
2013,October,Alaska,,"Clams, Butter",Clams,Paralytic shellfish poison,Paralytic,,Confirmed,2,0,0
2013,July,Mississippi,Private Home/Residence,"Fish, Buffalo",,Plant or herbal toxins,Plant,,Suspected,3,3,0
2013,April,Illinois,Banquet Facility,,,Rotavirus,Rotavirus,,Confirmed,58,0,0
2013,July,Puerto Rico,Fair/Festival,"Chicken, Roasted",,Salmonella,Salmonella,,Suspected,4,1,0
2013,March,Multistate,,Chicken,,Salmonella enterica,Salmonella,Heidelberg,Confirmed,634,200,0
2013,April,Nevada,Restaurant,"Sausage, Pork",,Salmonella enterica,Salmonella,"I 4,[5],12:i:-",Confirmed,333,50,0
2013,May,California,Private Home/Residence,"Beef(Fresly Killed Cow), Raw And/Or Undercooked; Beef(Fresly Killed Cow), Raw And/Or Undercooked; Beef(Fresly Killed Cow), Raw And/Or Undercooked",Beef; Beef; Beef,Salmonella enterica,Salmonella,Newport,Confirmed,137,6,0
2013,October,Oklahoma,Prison/Jail,,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,133,11,0
2013,March,Multistate,,Cherry Tomato; Grape Tomato,,Salmonella enterica,Salmonella,Saintpaul,Confirmed,131,23,0
2013,May,North Carolina,Restaurant,,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,100,8,0
2013,October,Nevada,Private Home/Residence,,,Salmonella enterica,Salmonella,Infantis,Confirmed,97,6,0
2013,January,Multistate,Private Home/Residence,Cucumber,,Salmonella enterica,Salmonella,Saintpaul,Confirmed,84,17,0
2013,June,Wisconsin,Fast Food Restaurant,Vegetables,,Salmonella enterica,Salmonella,Braenderup,Confirmed,75,5,0
2013,March,Nebraska,Restaurant,"Quesadillas; Chicken; Cheese; Tortilla, Unspecified; Cilantro, Unspecified",,Salmonella enterica,Salmonella,Typhimurium,Confirmed,64,2,0
2013,November,Michigan,Restaurant,"Thai Chicken Lettuce Wrap; Salad, Unspecified; Chicken, Grilled",Egg; Egg; Egg,Salmonella enterica,Salmonella,Enteritidis,Confirmed,62,2,0
2013,May,Massachusetts,Religious Facility,Pasta Salad,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,59,0,0
2013,October,Alabama,Religious Facility,White Beans With Ham,,Salmonella enterica,Salmonella,Senftenberg,Confirmed,50,3,0
2013,May,Massachusetts,School/College/University,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,46,0,0
2013,December,New York,Restaurant,Fish Hot Pot; Beef Lung In Chili Sauce; Pork Kidney And Chicken Dish,,Salmonella enterica,Salmonella,Newport,Confirmed,43,1,0
2013,August,Puerto Rico,Catering Service,,,Salmonella enterica,Salmonella,Mbandaka,Confirmed,42,2,0
2013,April,Multistate,Private Home/Residence,Ground Beef,,Salmonella enterica,Salmonella,Newport,Confirmed,39,9,0
2013,July,Alabama,Religious Facility,"Green Beans, Unspecified; Macaroni And Cheese",,Salmonella enterica,Salmonella,Heidelberg,Confirmed,38,30,0
2013,May,Arkansas,Prison/Jail,,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,36,2,0
2013,April,Pennsylvania,Catering Service,Ham,Ham,Salmonella enterica,Salmonella,Enteritidis,Confirmed,35,1,0
2013,November,Multistate,,"Fish, Tilapia",,Salmonella enterica,Salmonella,Javiana,Confirmed,33,6,0
2013,September,Ohio,Restaurant,Prime Rib And Aus Jus,,Salmonella enterica,Salmonella,"I 4,[5],12:i:-",Confirmed,32,8,0
2013,June,Iowa,Unknown,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,31,5,0
2013,June,Massachusetts,Fast Food Restaurant; Restaurant; Fair/Festival,Falafel,Chick Peas; Egg; Eggplant,Salmonella enterica,Salmonella,Javiana,Confirmed,30,0,0
2013,May,California,School/College/University,"Tomatoes, Raw",Tomato,Salmonella enterica,Salmonella,Enteritidis,Confirmed,27,2,0
2013,March,Minnesota,Private Home/Residence,"Queso Fresco, Unpasteurized","Milk, Whole Milk Unpasteurized",Salmonella enterica,Salmonella,Typhimurium,Confirmed,26,15,0
2013,May,Massachusetts,,,,Salmonella enterica,Salmonella,Hadar,Confirmed,25,0,0
2013,May,Wisconsin,Religious Facility,"Beef, Laab Raw; Boiled Beef",Beef,Salmonella enterica,Salmonella,Uganda,Confirmed,25,2,0
2013,November,Tennessee,Prison/Jail,Chicken,Chicken,Salmonella enterica,Salmonella,Heidelberg,Confirmed,24,3,0
2013,September,Illinois,Restaurant,"Refried Beans, Unspecified",,Salmonella enterica,Salmonella,Enteritidis,Confirmed,23,7,0
2013,March,Oklahoma,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,20,,0
2013,July,Oregon,Fast Food Restaurant; Restaurant; Private Home/Residence,,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,20,0,
2013,April,Virginia,Restaurant,,,Salmonella enterica,Salmonella,Thompson,Confirmed,18,1,0
2013,November,Multistate,,"Cashew Cheese, Raw",,Salmonella enterica,Salmonella,Stanley,Confirmed,18,4,0
2013,March,Oregon,Private Home/Residence,Chicken,Chicken,Salmonella enterica,Salmonella,Heidelberg,Confirmed,17,5,0
2013,August,Pennsylvania,Fast Food Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,17,1,0
2013,March,Arizona,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,16,9,0
2013,May,New Jersey,Restaurant,,,Salmonella enterica,Salmonella,"I 4,[5],12:i:-",Confirmed,16,3,0
2013,July,Rhode Island,Fair/Festival,"Pork, Other",Pork,Salmonella enterica,Salmonella,"I 4,[5],12:i:-",Confirmed,16,3,0
2013,July,Michigan,Restaurant,Salsa,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,15,1,0
2013,January,Michigan,Restaurant,"Sandwich, Unspecified; Salad, Unspecified",Tomato; Tomato,Salmonella enterica,Salmonella,Newport,Confirmed,14,1,0
2013,July,California,Fast Food Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,14,3,0
2013,July,Michigan,Catering Service,Lamb,,Salmonella enterica,Salmonella,Infantis,Confirmed,14,4,0
2013,July,Puerto Rico,Catering Service,"Potato Salad; Rice, Yellow",,Salmonella enterica,Salmonella,Mbandaka,Confirmed,14,1,0
2013,August,Multistate,Unknown,Pork,,Salmonella enterica,Salmonella,Adelaide,Confirmed,14,2,0
2013,September,Kentucky,Restaurant,"Chicken; Fajita, Beef",Chicken; Steak,Salmonella enterica,Salmonella,Typhimurium,Confirmed,14,6,1
2013,September,Missouri,Private Home/Residence,Turkey,Turkey,Salmonella enterica,Salmonella,Muenchen,Confirmed,14,1,0
2013,June,Multistate,Private Home/Residence,Papaya,Papaya,Salmonella enterica,Salmonella,Thompson,Confirmed,13,6,1
2013,July,Massachusetts,Restaurant,Eggs,Egg,Salmonella enterica,Salmonella,Typhimurium,Confirmed,13,2,0
2013,August,Puerto Rico,Catering Service,Chicken; Macaroni Salad,,Salmonella enterica,Salmonella,Mbandaka,Confirmed,13,0,0
2013,September,Massachusetts,Fair/Festival,Wraps (Chicken Or Falafel) And Ham Sandwiches,,Salmonella enterica,Salmonella,Muenster,Confirmed,13,,
2013,February,Michigan,School/College/University,Cucumber,Cucumber,Salmonella enterica,Salmonella,"I 4,[5],12:i:-",Confirmed,12,1,0
2013,May,California,Office/Indoor Workplace,,,Salmonella enterica,Salmonella,Johannesburg,Confirmed,12,5,0
2013,June,Arizona,Fast Food Restaurant,,,Salmonella enterica,Salmonella,Miami,Confirmed,12,6,0
2013,May,New York,Child Daycare,,,Salmonella enterica,Salmonella,Heidelberg,Confirmed,11,0,0
2013,June,Michigan,Restaurant,"Ribs, Pork",,Salmonella enterica,Salmonella,Thompson,Confirmed,11,4,0
2013,June,New Mexico,Private Home/Residence,,,Salmonella enterica,Salmonella,Montevideo,Confirmed,11,4,1
2013,July,Connecticut,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,11,0,0
2013,August,Arkansas,Catering Service,"Pork, Bbq; Potato Salad",,Salmonella enterica,Salmonella,Javiana,Confirmed,11,0,0
2013,September,South Carolina,Restaurant,"Pork, Bbq",Pork,Salmonella enterica,Salmonella,Typhimurium,Confirmed,11,1,0
2013,September,Tennessee,,,,Salmonella enterica,Salmonella,Thompson,Confirmed,11,0,0
2013,November,Colorado,Private Home/Residence,Turkey,,Salmonella enterica,Salmonella,Saintpaul,Confirmed,11,4,0
2013,April,Louisiana,,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,10,3,0
2013,May,Illinois,Restaurant,,,Salmonella enterica,Salmonella,"I 4,[5],12:i:-",Confirmed,10,2,0
2013,July,Georgia,Private Home/Residence,,,Salmonella enterica,Salmonella,Javiana,Suspected,10,0,0
2013,July,Nebraska,Restaurant,"Sushi, Unspecified",Rice; Salmon Heads; Tuna,Salmonella enterica,Salmonella,Newport,Confirmed,10,0,0
2013,August,New Mexico,Private Home/Residence,,,Salmonella enterica,Salmonella,Heidelberg,Confirmed,10,2,0
2013,August,Puerto Rico,Catering Service,Rice; Potato Salad,,Salmonella enterica,Salmonella,,Confirmed,10,1,0
2013,August,Puerto Rico,Catering Service,"Pork, Roasted",,Salmonella enterica,Salmonella,Mbandaka,Confirmed,10,0,0
2013,August,Washington,Camp,"Chicken, Cordon Bleu",,Salmonella enterica,Salmonella,Enteritidis,Confirmed,10,0,0
2013,October,Pennsylvania,,"Apple Cider, Unpasteurized","Apple Cider, Unpasteurized",Salmonella enterica,Salmonella,Typhimurium,Confirmed,10,5,0
2013,April,Illinois,Restaurant,,,Salmonella enterica,Salmonella,Montevideo,Confirmed,9,3,0
2013,June,Maryland,Restaurant,Goat,Goat,Salmonella enterica,Salmonella,Typhimurium,Confirmed,9,1,0
2013,August,Pennsylvania,,"Milk, Whole Milk Unpasteurized",,Salmonella enterica,Salmonella,Typhimurium,Confirmed,9,2,0
2013,August,Virginia,Restaurant,"Crab; Soup, Gazpacho",Crab; Tomato; Crab; Tomato,Salmonella enterica,Salmonella,Newport,Confirmed,9,0,0
2013,November,Indiana,,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,9,1,0
2013,January,Multistate,,Pistachio,,Salmonella enterica,Salmonella,Senftenberg,Confirmed,8,1,0
2013,February,Oklahoma,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,8,3,0
2013,May,Illinois,Grocery Store,,,Salmonella enterica,Salmonella,Infantis,Confirmed,8,3,0
2013,May,Wisconsin,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,8,1,0
2013,July,Alaska,Unknown,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,8,1,0
2013,July,Oregon,Private Home/Residence,,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,8,0,0
2013,August,Oregon,Private Home/Residence,Carne Asada Steak,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,8,2,
2013,May,Minnesota,Private Home/Residence,Watermelon,Watermelon,Salmonella enterica,Salmonella,,Suspected,7,1,0
2013,June,Georgia,Private Home/Residence,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,7,6,0
2013,June,Multistate,Fast Food Restaurant; Restaurant,Sugarcane,,Salmonella enterica,Salmonella,Virchow,Confirmed,7,1,0
2013,June,Ohio,Private Home/Residence,,,Salmonella enterica,Salmonella,Muenchen,Confirmed,7,2,0
2013,July,Minnesota,Fast Food Restaurant,,,Salmonella enterica,Salmonella,Javiana,Confirmed,7,0,0
2013,August,Illinois,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,7,1,0
2013,August,Tennessee,Restaurant,"Fajita, Beef",Beef,Salmonella enterica,Salmonella,Javiana,Confirmed,7,0,0
2013,September,Ohio,Private Home/Residence,,,Salmonella enterica,Salmonella,Enteritidis,Suspected,7,1,0
2013,November,Missouri,Private Home/Residence,Chicken Mole,Chicken,Salmonella enterica,Salmonella,Heidelberg,Confirmed,7,3,0
2013,April,California,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,6,0,0
2013,May,Ohio,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,6,1,0
2013,June,Florida,Restaurant,"Pork, Smoked",Pork,Salmonella enterica,Salmonella,Enteritidis,Confirmed,6,4,0
2013,September,Georgia,Private Home/Residence,,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,6,3,0
2013,October,New Jersey,Restaurant,,,Salmonella enterica,Salmonella,Oranienburg,Confirmed,6,0,0
2013,November,Arizona,Unknown,,,Salmonella enterica,Salmonella,Heidelberg,Confirmed,6,3,0
2013,March,Georgia,School/College/University,"Chicken, Bbq",Chicken,Salmonella enterica,Salmonella,Montevideo,Confirmed,5,0,0
2013,April,Wisconsin,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,5,1,0
2013,May,Maryland,Fast Food Restaurant,,,Salmonella enterica,Salmonella,Braenderup,Confirmed,5,1,0
2013,May,Massachusetts,,,,Salmonella enterica,Salmonella,Infantis,Confirmed,5,1,0
2013,May,Tennessee,Catering Service,Fruit Cocktail,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,5,3,0
2013,June,New Hampshire,Private Home/Residence; Banquet Facility,,,Salmonella enterica,Salmonella,"I 4,[5],12:i:-",Confirmed,5,0,0
2013,June,New Jersey,Restaurant,,,Salmonella enterica,Salmonella,Infantis,Confirmed,5,3,0
2013,July,California,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,5,0,0
2013,August,Arizona,Restaurant,,,Salmonella enterica,Salmonella,Heidelberg,Confirmed,5,4,0
2013,August,California,Restaurant,Sushi,,Salmonella enterica,Salmonella,Hadar,Confirmed,5,0,0
2013,August,Ohio,Fast Food Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,5,2,0
2013,August,Ohio,Catering Service,,,Salmonella enterica,Salmonella,Braenderup,Confirmed,5,3,0
2013,March,Oregon,Restaurant,"Oysters, Raw",,Salmonella enterica,Salmonella,Reading,Confirmed,4,,
2013,June,Kansas,Unknown,,,Salmonella enterica,Salmonella,Heidelberg,Confirmed,4,1,0
2013,June,Maryland,Private Home/Residence,,,Salmonella enterica,Salmonella,Enteritidis,Suspected,4,2,0
2013,June,Michigan,Restaurant,,,Salmonella enterica,Salmonella,Miami,Confirmed,4,2,0
2013,June,Pennsylvania,,"Milk, Whole Milk Unpasteurized",,Salmonella enterica,Salmonella,Typhimurium,Confirmed,4,1,0
2013,July,Colorado,Restaurant,,,Salmonella enterica,Salmonella,Hadar,Confirmed,4,2,0
2013,July,Massachusetts,,,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,4,0,0
2013,July,Minnesota,Private Home/Residence,"Goat, Unspecified",Goat,Salmonella enterica,Salmonella,Livingstone,Confirmed,4,1,0
2013,July,New York,Nursing Home/Assisted Living Facility,,,Salmonella enterica,Salmonella,Newport,Confirmed,4,3,0
2013,July,Wisconsin,Private Home/Residence,"Eggs, Unspecified",,Salmonella enterica,Salmonella,Enteritidis,Confirmed,4,2,0
2013,August,Iowa,Religious Facility,,,Salmonella enterica,Salmonella,Hartford,Confirmed,4,0,0
2013,August,Tennessee,Restaurant,,,Salmonella enterica,Salmonella,Muenchen,Confirmed,4,0,0
2013,September,Arkansas,Private Home/Residence,,,Salmonella enterica,Salmonella,Javiana,Confirmed,4,0,0
2013,September,Massachusetts,Fair/Festival,Turkey Leg,Turkey,Salmonella enterica,Salmonella,Braenderup,Confirmed,4,0,0
2013,September,Pennsylvania,Prison/Jail,,,Salmonella enterica,Salmonella,Newport,Confirmed,4,2,0
2013,November,Alaska,,Chicken,Chicken,Salmonella enterica,Salmonella,Enteritidis,Confirmed,4,0,0
2013,January,Wisconsin,Nursing Home/Assisted Living Facility,,,Salmonella enterica,Salmonella,Javiana,Confirmed,3,1,0
2013,March,Iowa,Restaurant,,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,3,0,0
2013,April,Georgia,Restaurant,,,Salmonella enterica,Salmonella,Brandenburg,Confirmed,3,1,0
2013,April,Idaho,Private Home/Residence,,,Salmonella enterica,Salmonella,Heidelberg,Confirmed,3,1,0
2013,May,Arkansas,Private Home/Residence,,,Salmonella enterica,Salmonella,Mississippi,Suspected,3,0,0
2013,September,Oregon,Fast Food Restaurant,,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,3,0,0
2013,October,Ohio,Restaurant,,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,3,0,0
2013,October,Tennessee,Restaurant,Chicken,Chicken,Salmonella enterica,Salmonella,Enteritidis,Confirmed,3,0,0
2013,November,Virginia,,,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,3,2,0
2013,December,New York,Restaurant,,,Salmonella enterica,Salmonella,Newport,Confirmed,3,0,0
2013,December,Utah,Fast Food Restaurant,Alfalfa Sprouts,Alfalfa Sprouts,Salmonella enterica,Salmonella,Enteritidis,Confirmed,3,0,0
2013,April,Connecticut,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,2,1,0
2013,May,Maryland,Grocery Store,Chicken Kabob Sandwich,,Salmonella enterica,Salmonella,Muenchen,Confirmed,2,0,0
2013,May,Ohio,,Chicken And Noodles,,Salmonella enterica,Salmonella,Heidelberg,Confirmed,2,1,0
2013,June,Maryland,Restaurant,,,Salmonella enterica,Salmonella,Kiambu,Confirmed,2,0,0
2013,June,New Jersey,Catering Service,,,Salmonella enterica,Salmonella,Agona,Confirmed,2,0,0
2013,June,Ohio,Unknown,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,2,2,0
2013,July,California,Restaurant,,,Salmonella enterica,Salmonella,Senftenberg,Confirmed,2,0,0
2013,July,Ohio,Restaurant,,,Salmonella enterica,Salmonella,Enteritidis,Confirmed,2,1,0
2013,August,Florida,Fast Food Restaurant,"Chicken, Fried",,Salmonella enterica,Salmonella,,Suspected,2,0,0
2013,August,South Carolina,Restaurant,Chicken,Chicken,Salmonella enterica,Salmonella,Javiana,Confirmed,2,1,0
2013,October,Ohio,Restaurant,"Ground Beef, Hamburger; Caesar Dressing",Ground Beef; Egg,Salmonella enterica,Salmonella,Lomalinda,Confirmed,2,0,0
2013,October,Utah,,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Salmonella enterica,Salmonella,Montevideo,Confirmed,2,0,0
2013,November,Ohio,Private Home/Residence,Stuffing/Dressing,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,2,1,0
2013,November,Wisconsin,Grocery Store,,,Salmonella enterica,Salmonella,Ohio,Suspected,2,1,0
2013,December,Ohio,Private Home/Residence,Steak,,Salmonella enterica,Salmonella,Typhimurium,Confirmed,2,2,0
2013,August,Tennessee,School/College/University,Ground Chicken,Chicken,Salmonella enterica; Campylobacter jejuni,Salmonella,Enteritidis,Confirmed; Confirmed,24,1,0
2013,May,Tennessee,Restaurant,,,"Salmonella enterica; Escherichia coli, Shiga toxin-producing",Salmonella,Enteritidis; Unknown,Confirmed; Confirmed,10,1,0
2013,February,Multistate,Private Home/Residence,Tahini,Tahini,Salmonella enterica; Salmonella enterica,Salmonella,Montevideo; Mbandaka,Confirmed; Confirmed,17,1,1
2013,April,Indiana,Unknown,Cantaloupe,,Salmonella enterica; Salmonella enterica,Salmonella,Typhimurium; Typhimurium,Confirmed; Confirmed,14,3,0
2013,March,Iowa,Unknown,,,Salmonella enterica; Salmonella enterica,Salmonella,Subspecies I; Typhimurium,Suspected; Suspected,3,0,0
2013,August,Minnesota,Fair/Festival,"Pork; Tripe; Potato, Unspecified; Rice, Unspecified; Corn; Guinea Pig",Pork; Pork; Potato; Rice; Corn; Guinea Pig,Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica,Salmonella,"Typhimurium; Uganda; I 4,[5],12:i:-; Typhimurium; Uganda; Chailey; I 4,[5],12:i:-; Infantis; Typhimurium; Typhimurium; Uganda; Typhimurium; Anatum",Confirmed; Confirmed; Confirmed; Confirmed; Confirmed; Suspected; Suspected; Suspected; Suspected; Suspected; Suspected; Suspected; Suspected,119,11,0
2013,March,California,Private Home/Residence,"Chicken, Bbq",,Salmonella unknown,Salmonella,,Confirmed,6,3,0
2013,April,Minnesota,Restaurant,Turkey; Coleslaw,Turkey; Cabbage; Carrots; Sour Cream; Mayonnaise,Sapovirus,Sapovirus,,Confirmed,33,0,0
2013,September,Pennsylvania,Restaurant,Escolar Fish,,Scombroid toxin,Scombroid,,Confirmed,5,0,0
2013,May,Florida,,Yellow Fin Tuna,Tuna,Scombroid toxin,Scombroid,,Confirmed,4,0,0
2013,June,New York,Restaurant,Yellow Fin Tuna,,Scombroid toxin,Scombroid,,Confirmed,4,0,0
2013,June,Wisconsin,Restaurant,Tuna Salad,Yellowfin Tuna,Scombroid toxin,Scombroid,,Suspected,4,0,0
2013,August,California,Office/Indoor Workplace,Yellowfin Tuna,,Scombroid toxin,Scombroid,,Confirmed,4,0,0
2013,January,Hawaii,,"Fish, Tuna","Fish, Tuna",Scombroid toxin,Scombroid,,Suspected,3,0,0
2013,April,Florida,Restaurant,Yellowfin Tuna,Yellowfin Tuna,Scombroid toxin,Scombroid,,Confirmed,3,0,0
2013,May,New York,Restaurant,"Fish, Mahi Mahi","Fish, Mahi Mahi",Scombroid toxin,Scombroid,,Confirmed,3,0,0
2013,May,New York,,"Tuna, Grilled",Tuna,Scombroid toxin,Scombroid,,Confirmed,3,0,0
2013,November,Washington,Restaurant,"Tuna, Raw",Tuna,Scombroid toxin,Scombroid,,Confirmed,3,0,0
2013,February,Indiana,Private Home/Residence,"Fish, Tuna",,Scombroid toxin,Scombroid,,Confirmed,2,0,0
2013,February,New York,Private Home/Residence,Mahi - Mahi Burger,"Fish, Mahi Mahi",Scombroid toxin,Scombroid,,Confirmed,2,0,0
2013,March,New York,Restaurant,Yellowfin Tuna,Tuna,Scombroid toxin,Scombroid,,Confirmed,2,0,0
2013,April,California,Restaurant,"Tuna, Grounded",Tuna,Scombroid toxin,Scombroid,,Confirmed,2,0,0
2013,April,California,Restaurant,"Fish, Tuna",Tuna,Scombroid toxin,Scombroid,,Confirmed,2,0,0
2013,April,Pennsylvania,Restaurant,"Taco, Fish","Fish, Mahi Mahi",Scombroid toxin,Scombroid,,Confirmed,2,0,0
2013,May,Hawaii,,"Fish, Monchong","Fish,Other",Scombroid toxin,Scombroid,,Confirmed,2,0,0
2013,May,Minnesota,Restaurant,Sushi,Tuna,Scombroid toxin,Scombroid,,Confirmed,2,0,0
2013,June,Maryland,Private Home/Residence,Tuna Kabobs,Tuna,Scombroid toxin,Scombroid,,Confirmed,2,0,0
2013,July,New York,Private Home/Residence,Tuna Burger,Tuna,Scombroid toxin,Scombroid,,Confirmed,2,0,0
2013,August,New York,Restaurant,Tuna Burger,Tuna,Scombroid toxin,Scombroid,,Confirmed,2,0,0
2013,August,New York,Grocery Store,Tuna Steak,Tuna,Scombroid toxin,Scombroid,,Confirmed,2,0,0
2013,September,Florida,Restaurant,"Fish, Tuna","Fish, Tuna",Scombroid toxin,Scombroid,,Confirmed,2,0,0
2013,June,California,Restaurant,"Sushi, Raw",Fish; Tuna,Shigella flexneri,Shigella,,Confirmed,19,1,0
2013,June,Arkansas,Private Home/Residence; Catering Service,,,Shigella sonnei,Shigella,,Confirmed,5,3,0
2013,July,Arkansas,Private Home/Residence,,,Shigella sonnei,Shigella,,Suspected,4,0,0
2013,August,California,Fast Food Restaurant,,,Shigella unknown,Shigella,,Confirmed,3,0,0
2013,December,Hawaii,School/College/University,Spaghetti W/Meat Sauce And Spaghetti W/Cheese,,Staphylococcus aureus,Staphylococcus,,Confirmed,139,23,0
2013,April,Kansas,Restaurant,"Salsa, Tomatillo; Pork, Carnitas",,Staphylococcus aureus,Staphylococcus,,Confirmed,26,0,0
2013,June,Pennsylvania,Religious Facility,"Sandwich, Unspecified","Deli Meat, Sliced Ham",Staphylococcus aureus,Staphylococcus,,Suspected,25,2,0
2013,November,South Carolina,School/College/University,Turkey And Gravy,Turkey,Staphylococcus aureus,Staphylococcus,,Confirmed,23,0,0
2013,January,Iowa,Restaurant,"Chicken, Tetrazini",Chicken,Staphylococcus aureus,Staphylococcus,,Confirmed,15,0,0
2013,July,New Jersey,Private Home/Residence,Penne Vodka,,Staphylococcus aureus,Staphylococcus,,Confirmed,14,0,0
2013,February,California,Catering Service,Burritos,,Staphylococcus aureus,Staphylococcus,,Suspected,9,0,0
2013,December,Florida,Restaurant,,,Staphylococcus aureus,Staphylococcus,,Suspected,5,0,0
2013,May,Virginia,Grocery Store,"Pork, Bbq",Pork,Staphylococcus aureus,Staphylococcus,,Confirmed,4,2,0
2013,November,Washington,Restaurant,Chicken,,Staphylococcus aureus,Staphylococcus,,Suspected,3,0,0
2013,May,Pennsylvania,,"Ham; Ice Cream, Homemade; Ice Cream, Homemade; Ice Cream, Homemade; Stuffing/Dressing; Pie, Peach; Pie, Coconut Cream",Ham,Staphylococcus aureus; Bacillus cereus,Staphylococcus,,Confirmed; Confirmed,27,1,0
2013,November,California,Restaurant,"Sandwich, Tuna Salad",,Staphylococcus aureus; Bacillus cereus,Staphylococcus,,Suspected; Suspected,4,0,0
2013,May,Colorado,Nursing Home/Assisted Living Facility,,,Staphylococcus aureus; Clostridium perfringens,Staphylococcus,,Confirmed; Confirmed,9,0,0
2013,January,Ohio,Private Home/Residence,Chicken And Barley,,Staphylococcus unknown,Staphylococcus,,Confirmed,33,0,0
2013,July,Florida,Fast Food Restaurant,"Chicken, Sweet And Sour",,Staphylococcus unknown,Staphylococcus,,Suspected,5,0,0
2013,February,Illinois,Private Home/Residence,Boar Meat,,Trichinella spiralis,Trichinella,,Confirmed,9,1,0
2013,October,Maryland,Private Home/Residence,"Bear, Unspecified",Bear,Trichinella spiralis,Trichinella,,Confirmed,3,2,0
2013,August,Florida,,Popsicles,Water,Unknown,Unknown,,Confirmed,2,0,0
2013,September,South Carolina,,"Oysters, Raw",Oysters,Vibrio cholerae,Vibrio,Other,Confirmed,3,3,1
2013,June,Florida,Restaurant,"Oysters, Raw",Oysters,Vibrio cholerae,Vibrio,Other,Suspected,2,1,0
2013,July,Multistate,Restaurant; Private Home/Residence; Fair/Festival,"Oysters, Raw; Clams, Raw",,Vibrio parahaemolyticus,Vibrio,Other,Confirmed,20,3,0
2013,June,Multistate,Restaurant; Grocery Store,"Oysters, Raw; Clams, Raw",,Vibrio parahaemolyticus,Vibrio,Other,Confirmed,15,0,0
2013,June,Multistate,Restaurant; Private Home/Residence; Fair/Festival,"Oysters, Raw; Clams, Raw; Clams, Steamed",,Vibrio parahaemolyticus,Vibrio,Other,Suspected,10,1,0
2013,July,Washington,Restaurant,"Oysters, Raw",Oysters,Vibrio parahaemolyticus,Vibrio,Unknown,Suspected,5,0,0
2013,July,Washington,Restaurant; Grocery Store,"Oysters, Raw",,Vibrio parahaemolyticus,Vibrio,Unknown,Confirmed,5,0,0
2013,September,Oregon,Private Home/Residence,"Oysters, Raw",Oysters,Vibrio parahaemolyticus,Vibrio,,Suspected,5,0,0
2013,May,Multistate,Restaurant,"Oysters, Raw",,Vibrio parahaemolyticus,Vibrio,Other,Confirmed,4,0,0
2013,July,California,Restaurant,"Oysters, Raw",Oysters,Vibrio parahaemolyticus,Vibrio,Unknown,Confirmed,3,0,0
2013,July,Colorado,Restaurant,"Oysters, Raw",,Vibrio parahaemolyticus,Vibrio,,Suspected,3,0,0
